id_producto,total_venta,total_costo,utilidad,margen
OFF-AR-10003338,139.87,111.6,28.27,0.1964
OFF-AR-10003369,204.48,120.12,84.36,0.393
OFF-AR-10003373,873.64,723.69,149.94,0.1657
OFF-AR-10003377,1592.07,1446.66,145.41,0.0809
OFF-AR-10003384,495.9,459.36,36.54,0.0672
OFF-AR-10003394,67.03,51.51,15.52,0.2335
OFF-AR-10003405,95.94,78.92,17.02,0.1569
OFF-AR-10003446,438.44,508.53,-70.09,-0.1143
OFF-AR-10003448,360.51,413.7,-53.19,-0.2727
OFF-AR-10003450,766.47,751.68,14.79,0.0193
OFF-AR-10003457,1678.77,928.8,749.97,0.4109
OFF-AR-10003461,311.44,176.28,135.16,0.4187
OFF-AR-10003466,244.47,183.6,60.87,0.1764
OFF-AR-10003469,42.94,24.71,18.23,0.4312
OFF-AR-10003477,8.04,5.31,2.73,0.34
OFF-AR-10003478,219.78,151.4,68.38,0.325
OFF-AR-10003481,65.6,55.89,9.71,0.1421
OFF-AR-10003504,127.54,97.24,30.3,0.2139
OFF-AR-10003514,171.14,117.33,53.81,0.2881
OFF-AR-10003521,374.25,259.2,115.05,0.2162
OFF-AR-10003532,17.57,18.75,-1.18,-0.0673
OFF-AR-10003536,624.91,552.75,72.16,0.0777
OFF-AR-10003551,100.91,71.28,29.63,0.2286
OFF-AR-10003554,962.69,952.5,10.19,-0.0596
OFF-AR-10003557,38.28,30.66,7.62,0.1991
OFF-AR-10003560,100.93,80.26,20.67,0.2025
OFF-AR-10003582,1263.32,1231.56,31.76,0.039
OFF-AR-10003592,247.45,204.84,42.61,0.1584
OFF-AR-10003602,80.59,46.43,34.16,0.4132
OFF-AR-10003613,1290.57,1102.98,187.59,0.1043
OFF-AR-10003620,257.04,162.0,95.04,0.3697
OFF-AR-10003629,2841.0,2463.3,377.7,0.0846
OFF-AR-10003630,1251.6,1194.93,56.67,-0.0801
OFF-AR-10003631,123.9,97.28,26.62,0.2462
OFF-AR-10003633,1807.05,1629.06,177.99,-0.0379
OFF-AR-10003651,2880.13,1745.66,1134.47,0.3114
OFF-AR-10003658,1049.03,1122.9,-73.88,-0.0833
OFF-AR-10003673,246.57,264.33,-17.76,-0.1255
OFF-AR-10003674,236.06,146.52,89.54,0.3793
OFF-AR-10003680,351.37,195.32,156.05,0.4407
OFF-AR-10003683,398.88,307.2,91.68,0.2298
OFF-AR-10003684,466.75,319.5,147.25,0.249
OFF-AR-10003685,358.02,305.14,52.88,0.0341
OFF-AR-10003688,67.36,165.1,-97.74,-1.451
OFF-AR-10003691,494.68,417.2,77.48,0.0181
OFF-AR-10003696,124.49,98.21,26.28,0.2308
OFF-AR-10003723,20.28,12.78,7.5,0.37
OFF-AR-10003727,254.85,205.07,49.78,0.2012
OFF-AR-10003732,86.74,67.89,18.85,0.2095
OFF-AR-10003738,417.24,329.4,87.84,0.2667
OFF-AR-10003752,182.49,106.03,76.46,0.406
OFF-AR-10003758,269.06,301.14,-32.08,-0.227
OFF-AR-10003759,59.7,35.03,24.66,0.3911
OFF-AR-10003766,424.06,280.02,144.04,0.3397
OFF-AR-10003770,25.92,18.4,7.52,0.29
OFF-AR-10003772,43.75,30.62,13.12,0.3
OFF-AR-10003774,981.88,674.25,307.63,0.2848
OFF-AR-10003794,272.72,261.8,10.92,0.0328
OFF-AR-10003806,95.22,79.08,16.14,0.1695
OFF-AR-10003811,39.78,29.04,10.74,0.27
OFF-AR-10003816,258.52,205.5,53.02,0.1294
OFF-AR-10003829,1728.12,1214.12,514.0,0.267
OFF-AR-10003856,45.59,37.03,8.56,0.1983
OFF-AR-10003875,478.74,524.4,-45.66,-0.2234
OFF-AR-10003876,26.08,16.43,9.65,0.37
OFF-AR-10003890,71.64,58.86,12.78,0.1784
OFF-AR-10003896,17.94,11.48,6.46,0.36
OFF-AR-10003897,227.41,286.9,-59.49,-0.2691
OFF-AR-10003903,565.39,424.45,140.94,0.2138
OFF-AR-10003913,205.72,172.52,33.2,0.0696
OFF-AR-10003914,795.84,581.28,214.56,0.2696
OFF-AR-10003957,561.07,525.84,35.23,-0.004
OFF-AR-10003958,10.5,9.32,1.18,0.1125
OFF-AR-10003962,415.76,270.72,145.04,0.3239
OFF-AR-10003978,310.29,227.52,82.77,0.2057
OFF-AR-10003986,7.7,4.54,3.16,0.41
OFF-AR-10003989,258.3,154.56,103.74,0.404
OFF-AR-10004009,452.66,383.25,69.41,0.125
OFF-AR-10004010,1346.93,942.05,404.88,0.29
OFF-AR-10004012,222.6,158.88,63.72,0.2855
OFF-AR-10004022,705.21,593.67,111.54,0.1562
OFF-AR-10004027,17.64,11.89,5.75,0.3117
OFF-AR-10004042,496.25,382.97,113.27,0.2308
OFF-AR-10004049,48.74,74.4,-25.66,-0.5266
OFF-AR-10004062,157.2,117.9,39.3,0.25
OFF-AR-10004068,458.66,263.16,195.5,0.4148
OFF-AR-10004077,107.76,125.04,-17.28,0.0008
OFF-AR-10004078,234.77,200.31,34.46,0.1568
OFF-AR-10004109,631.56,379.24,252.32,0.3995
OFF-AR-10004115,585.9,584.04,1.86,-0.0354
OFF-AR-10004116,58.39,75.96,-17.57,-0.3009
OFF-AR-10004132,83.42,64.6,18.82,0.1671
OFF-AR-10004138,269.35,208.32,61.03,0.1423
OFF-AR-10004139,411.24,317.4,93.84,0.0532
OFF-AR-10004148,121.09,110.52,10.57,0.0243
OFF-AR-10004151,1849.08,1597.2,251.88,0.0302
OFF-AR-10004153,123.08,71.52,51.56,0.3519
OFF-AR-10004165,25.99,15.32,10.67,0.3933
OFF-AR-10004173,48.16,26.6,21.56,0.4477
OFF-AR-10004215,84.19,134.76,-50.57,-0.6006
OFF-AR-10004218,684.92,645.72,39.2,0.0404
OFF-AR-10004219,327.79,176.28,151.51,0.3629
OFF-AR-10004260,389.7,280.58,109.12,0.28
OFF-AR-10004269,94.99,71.37,23.62,0.244
OFF-AR-10004272,8.4,6.3,2.1,0.25
OFF-AR-10004303,468.42,505.5,-37.08,-0.0795
OFF-AR-10004344,330.92,271.33,59.59,0.1788
OFF-AR-10004348,462.64,435.0,27.64,0.0251
OFF-AR-10004360,218.78,153.6,65.18,0.3088
OFF-AR-10004362,28.64,60.16,-31.52,-1.1006
OFF-AR-10004373,271.86,217.94,53.92,0.1775
OFF-AR-10004422,421.2,357.2,64.0,0.2263
OFF-AR-10004424,405.57,451.44,-45.87,-0.0625
OFF-AR-10004441,86.11,55.23,30.88,0.3579
OFF-AR-10004454,131.92,131.88,0.04,-0.0197
OFF-AR-10004456,540.18,438.92,101.26,0.1856
OFF-AR-10004485,35.56,28.56,7.0,0.2505
OFF-AR-10004486,1601.48,1346.76,254.72,0.0806
OFF-AR-10004492,3651.6,3409.29,242.31,0.0679
OFF-AR-10004511,47.08,32.49,14.59,0.31
OFF-AR-10004519,4309.65,3872.58,437.07,0.0567
OFF-AR-10004552,26.37,25.08,1.29,0.0489
OFF-AR-10004559,6.94,11.12,-4.18,-0.6014
OFF-AR-10004582,24.27,15.33,8.94,0.395
OFF-AR-10004587,59.49,41.64,17.85,0.3
OFF-AR-10004594,486.88,541.44,-54.56,-0.0853
OFF-AR-10004602,533.37,413.82,119.55,0.2286
OFF-AR-10004614,201.62,137.13,64.49,0.3047
OFF-AR-10004648,342.55,250.06,92.49,0.27
OFF-AR-10004651,362.23,319.68,42.55,0.1204
OFF-AR-10004652,15.14,34.5,-19.36,-1.2781
OFF-AR-10004656,618.69,533.82,84.87,0.1259
OFF-AR-10004685,88.9,62.04,26.85,0.2821
OFF-AR-10004691,171.04,126.57,44.47,0.26
OFF-AR-10004707,9.92,6.45,3.47,0.35
OFF-AR-10004739,2185.78,1568.16,617.62,0.2736
OFF-AR-10004744,93.18,56.88,36.3,0.3896
OFF-AR-10004746,40.46,35.76,4.7,0.1163
OFF-AR-10004748,241.68,203.04,38.64,0.191
OFF-AR-10004749,1568.58,1948.05,-379.47,-0.2273
OFF-AR-10004752,49.13,36.53,12.6,0.235
OFF-AR-10004757,120.7,87.9,32.8,0.2386
OFF-AR-10004772,314.03,289.98,24.05,0.0219
OFF-AR-10004780,338.33,207.9,130.43,0.3502
OFF-AR-10004790,47.88,44.89,2.99,0.0625
OFF-AR-10004817,51.6,40.3,11.3,0.2308
OFF-AR-10004818,372.96,382.0,-9.04,-0.0324
OFF-AR-10004825,3946.13,2751.21,1194.92,0.2547
OFF-AR-10004881,1768.31,1191.6,576.71,0.3221
OFF-AR-10004884,325.07,276.21,48.86,0.1269
OFF-AR-10004900,1322.95,1266.72,56.23,-0.0669
OFF-AR-10004918,26.4,21.96,4.44,0.1682
OFF-AR-10004920,696.99,521.0,175.99,0.2435
OFF-AR-10004930,37.52,26.93,10.59,0.2742
OFF-AR-10004956,47.99,39.62,8.37,0.1717
OFF-AR-10004961,219.6,212.32,7.28,0.0211
OFF-AR-10004974,9.84,6.99,2.85,0.29
OFF-AR-10004986,536.13,359.64,176.49,0.3292
OFF-AR-10004990,327.39,210.42,116.97,0.2571
OFF-AR-10004999,145.91,112.12,33.79,0.2188
OFF-AVE-10000065,97.15,102.96,-5.81,-0.1917
OFF-AVE-10000110,34.27,32.22,2.05,-0.0341
OFF-AVE-10000357,194.8,178.86,15.94,-0.2868
OFF-AVE-10000418,17.78,17.82,-0.04,-0.4112
OFF-AVE-10000432,143.59,126.9,16.69,-0.0848
OFF-AVE-10000543,47.6,73.71,-26.11,-0.9789
OFF-AVE-10000585,27.72,19.17,8.55,0.3084
OFF-AVE-10000608,237.25,166.32,70.93,-0.0061
OFF-AVE-10000802,25.92,14.04,11.88,0.4583
OFF-AVE-10000894,80.57,98.7,-18.13,-0.9111
OFF-AVE-10000909,248.85,214.2,34.65,0.1392
OFF-AVE-10001079,27.36,15.39,11.97,0.4375
OFF-AVE-10001367,11.16,8.73,2.43,0.2177
OFF-AVE-10001473,215.46,183.54,31.92,0.1481
OFF-AVE-10001750,642.26,642.33,-0.07,-0.3782
OFF-AVE-10001847,111.24,178.08,-66.84,-0.8419
OFF-AVE-10002014,57.52,52.32,5.2,-0.4533
OFF-AVE-10002024,168.59,149.4,19.19,0.1439
OFF-AVE-10002079,750.07,1088.82,-338.75,-0.9853
OFF-AVE-10002102,368.03,227.25,140.78,0.0816
OFF-AVE-10002311,158.38,164.25,-5.87,-0.1978
OFF-AVE-10002892,542.02,677.52,-135.5,-0.7738
OFF-AVE-10003279,139.48,99.06,40.42,0.1481
OFF-AVE-10003465,198.66,126.24,72.42,0.305
OFF-AVE-10003504,96.19,63.6,32.59,0.1867
OFF-AVE-10003549,1357.92,813.45,544.47,0.2821
OFF-AVE-10003558,125.28,97.74,27.54,0.2198
OFF-AVE-10003740,1482.81,1530.36,-47.55,-0.4669
OFF-AVE-10004148,71.77,65.52,6.25,-0.2325
OFF-AVE-10004159,123.63,118.95,4.68,0.0379
OFF-AVE-10004251,1010.99,945.78,65.21,-0.2551
OFF-AVE-10004308,279.36,314.64,-35.28,-0.4682
OFF-AVE-10004310,146.62,102.0,44.62,0.0772
OFF-AVE-10004312,136.1,146.16,-10.06,-0.4752
OFF-AVE-10004404,84.02,80.7,3.32,-0.0142
OFF-AVE-10004412,34.09,30.96,3.13,-0.2792
OFF-AVE-10004508,42.34,37.8,4.54,-0.0417
OFF-AVE-10004512,242.99,251.37,-8.38,-0.2255
OFF-AVE-10004536,19.58,22.77,-3.19,-0.3435
OFF-AVE-10004556,233.73,163.8,69.93,0.1929
OFF-AVE-10004570,98.52,99.45,-0.93,-0.1646
OFF-AVE-10004708,214.81,129.06,85.75,0.2721
OFF-AVE-10004732,13.55,36.9,-23.35,-1.7224
OFF-AVE-10004827,173.74,153.72,20.02,-0.0979
OFF-AVE-10004828,137.47,120.54,16.93,-0.0422
OFF-AVE-10004909,543.34,420.42,122.92,-0.0302
OFF-BI-10000006,715.03,604.8,110.23,0.1497
OFF-BI-10000014,176.74,167.69,9.06,-0.4465
OFF-BI-10000029,945.85,647.92,297.93,0.3087
OFF-BI-10000042,221.87,153.93,67.94,0.1934
OFF-BI-10000050,197.83,162.5,35.33,-0.1439
OFF-BI-10000051,68.56,106.3,-37.74,-0.5505
OFF-BI-10000069,433.79,308.01,125.78,-0.0631
OFF-BI-10000070,186.66,128.92,57.74,0.2528
OFF-BI-10000081,284.58,184.8,99.78,0.2903
OFF-BI-10000088,241.56,201.59,39.97,-0.2166
OFF-BI-10000089,1347.19,809.76,537.43,0.3996
OFF-BI-10000106,115.97,89.04,26.93,0.1946
OFF-BI-10000115,238.68,252.84,-14.16,-0.0408
OFF-BI-10000121,227.14,136.5,90.64,0.348
OFF-BI-10000124,444.74,296.1,148.64,0.3355
OFF-BI-10000126,66.79,56.16,10.63,0.1095
OFF-BI-10000136,280.76,247.14,33.63,0.0385
OFF-BI-10000138,91.73,75.44,16.29,-0.0129
OFF-BI-10000145,81.74,70.01,11.73,-0.154
OFF-BI-10000168,206.34,167.31,39.03,0.1897
OFF-BI-10000171,265.59,211.56,54.03,0.1462
OFF-BI-10000172,30.13,48.24,-18.11,-0.601
OFF-BI-10000174,191.98,141.75,50.23,0.1237
OFF-BI-10000179,1433.09,1051.68,381.41,0.2098
OFF-BI-10000185,329.6,284.0,45.6,0.1383
OFF-BI-10000188,148.1,159.16,-11.06,-0.2149
OFF-BI-10000201,25.83,30.75,-4.92,-0.75
OFF-BI-10000206,275.16,174.72,100.44,0.3533
OFF-BI-10000216,54.47,58.36,-3.89,-0.3194
OFF-BI-10000232,157.62,109.12,48.5,0.3063
OFF-BI-10000267,151.57,106.92,44.66,0.2983
OFF-BI-10000279,85.26,76.59,8.67,-0.4354
OFF-BI-10000280,231.14,242.32,-11.18,-0.0667
OFF-BI-10000282,449.97,511.5,-61.53,-0.0932
OFF-BI-10000285,72.91,86.24,-13.33,-0.5583
OFF-BI-10000287,27.24,14.76,12.48,0.4581
OFF-BI-10000289,646.8,501.03,145.77,0.1804
OFF-BI-10000301,164.98,161.75,3.23,-0.4936
OFF-BI-10000305,225.55,213.72,11.83,0.0007
OFF-BI-10000308,459.0,312.12,146.88,0.32
OFF-BI-10000309,269.39,271.68,-2.28,-0.3506
OFF-BI-10000312,568.8,564.48,4.32,-0.0362
OFF-BI-10000315,451.96,345.62,106.34,-0.201
OFF-BI-10000320,172.69,112.91,59.78,0.0183
OFF-BI-10000323,823.5,593.1,230.4,0.2798
OFF-BI-10000325,294.91,325.8,-30.89,-0.1753
OFF-BI-10000328,1552.39,1117.92,434.47,0.238
OFF-BI-10000329,699.3,552.0,147.3,0.2177
OFF-BI-10000335,670.64,591.28,79.36,0.0721
OFF-BI-10000340,1578.44,1564.92,13.52,0.0146
OFF-BI-10000341,3546.93,3186.0,360.93,0.0932
OFF-BI-10000343,102.62,114.5,-11.88,-0.4869
OFF-BI-10000346,1719.82,1096.17,623.66,0.279
OFF-BI-10000348,139.06,128.25,10.82,0.1047
OFF-BI-10000359,30.3,19.74,10.56,0.3485
OFF-BI-10000368,706.43,624.15,82.28,0.1095
OFF-BI-10000373,98.21,98.88,-0.67,-0.153
OFF-BI-10000389,2590.3,2798.4,-208.1,-0.0868
OFF-BI-10000390,3.58,5.04,-1.46,-0.4062
OFF-BI-10000397,4.82,8.58,-3.76,-0.7786
OFF-BI-10000404,226.86,186.21,40.65,-0.0374
OFF-BI-10000419,340.2,272.16,68.04,0.2
OFF-BI-10000423,552.7,524.9,27.8,0.0276
OFF-BI-10000439,71.66,50.4,21.26,0.3093
OFF-BI-10000440,428.4,251.16,177.24,0.35
OFF-BI-10000474,197.17,266.74,-69.57,-0.6343
OFF-BI-10000482,746.76,832.5,-85.74,-0.2139
OFF-BI-10000490,260.15,234.98,25.17,-0.2353
OFF-BI-10000494,11.48,17.23,-5.74,-0.776
OFF-BI-10000501,126.73,126.0,0.73,-0.0274
OFF-BI-10000506,379.78,267.32,112.46,0.1672
OFF-BI-10000517,475.08,266.88,208.2,0.408
OFF-BI-10000518,140.07,136.8,3.27,0.0177
OFF-BI-10000538,2128.15,2025.0,103.15,0.0261
OFF-BI-10000542,1634.85,1477.41,157.44,-0.0219
OFF-BI-10000545,19024.5,18263.52,760.98,-0.3981
OFF-BI-10000546,87.26,73.44,13.82,-0.229
OFF-BI-10000561,557.45,335.61,221.84,0.3876
OFF-BI-10000563,443.09,278.4,164.69,0.3393
OFF-BI-10000583,100.51,89.28,11.23,0.0932
OFF-BI-10000590,813.94,784.8,29.14,-0.0008
OFF-BI-10000591,26.06,16.18,9.88,0.1442
OFF-BI-10000605,91.44,56.54,34.9,0.3669
OFF-BI-10000620,393.45,292.8,100.65,0.2558
OFF-BI-10000621,344.69,186.48,158.21,0.4548
OFF-BI-10000631,7.46,18.66,-11.2,-1.5
OFF-BI-10000632,1219.82,890.77,329.05,-0.305
OFF-BI-10000636,39.69,42.39,-2.7,-0.068
OFF-BI-10000666,653.98,443.12,210.86,0.0573
OFF-BI-10000698,96.38,79.5,16.88,0.1833
OFF-BI-10000707,16.79,24.09,-7.3,-0.4344
OFF-BI-10000719,46.82,35.2,11.62,0.2648
OFF-BI-10000721,731.18,713.91,17.27,-0.0084
OFF-BI-10000724,9.54,5.1,4.44,0.4654
OFF-BI-10000725,100.92,55.56,45.36,0.4495
OFF-BI-10000734,1254.6,757.35,497.25,0.3586
OFF-BI-10000756,94.13,82.68,11.45,-0.75
OFF-BI-10000765,68.56,64.0,4.56,-0.1603
OFF-BI-10000769,262.2,201.6,60.6,0.2191
OFF-BI-10000773,66.57,106.26,-39.7,-0.6949
OFF-BI-10000777,355.28,294.0,61.28,0.1768
OFF-BI-10000778,496.02,907.35,-411.33,-0.875
OFF-BI-10000787,47.95,50.4,-2.45,-0.0511
OFF-BI-10000806,255.36,209.76,45.6,0.1786
OFF-BI-10000813,1174.57,1138.8,35.77,-0.0349
OFF-BI-10000814,289.01,281.96,7.05,-0.0335
OFF-BI-10000815,789.16,503.25,285.92,0.3612
OFF-BI-10000816,340.96,244.08,96.88,0.1198
OFF-BI-10000821,129.47,99.9,29.57,0.1668
OFF-BI-10000822,67.25,47.56,19.69,0.1593
OFF-BI-10000827,384.65,302.4,82.25,0.2018
OFF-BI-10000829,141.88,84.86,57.02,0.3829
OFF-BI-10000831,10.82,12.83,-2.01,-0.38
OFF-BI-10000844,90.6,52.44,38.16,0.3289
OFF-BI-10000848,39.38,41.35,-1.97,-0.425
OFF-BI-10000854,425.44,408.24,17.2,-0.0197
OFF-BI-10000871,466.5,343.14,123.36,0.2566
OFF-BI-10000880,314.43,240.99,73.44,0.0684
OFF-BI-10000894,558.09,463.41,94.68,0.1314
OFF-BI-10000925,96.14,84.46,11.68,-0.0043
OFF-BI-10000928,151.79,95.04,56.75,0.334
OFF-BI-10000930,80.75,101.48,-20.73,-0.4102
OFF-BI-10000948,146.98,128.57,18.41,-0.1557
OFF-BI-10000960,4.79,5.76,-0.97,-0.203
OFF-BI-10000962,410.0,298.72,111.29,-0.0752
OFF-BI-10000963,169.31,129.58,39.73,0.0987
OFF-BI-10000968,14.04,13.8,0.24,0.0171
OFF-BI-10000972,1873.46,1538.46,335.0,0.1712
OFF-BI-10000977,1100.48,771.55,328.93,-0.1942
OFF-BI-10001002,411.48,222.2,189.28,0.4551
OFF-BI-10001028,536.29,454.08,82.21,0.1036
OFF-BI-10001031,99.32,76.42,22.91,0.0615
OFF-BI-10001032,822.13,758.31,63.82,0.0554
OFF-BI-10001036,209.31,182.8,26.51,0.1615
OFF-BI-10001049,21.38,34.68,-13.3,-0.6218
OFF-BI-10001055,162.81,125.1,37.71,0.1548
OFF-BI-10001058,1958.88,1099.2,859.68,0.4059
OFF-BI-10001067,220.51,225.06,-4.55,-0.0233
OFF-BI-10001071,1573.91,1011.52,562.38,0.0104
OFF-BI-10001072,136.44,122.8,13.64,-0.395
OFF-BI-10001078,175.39,101.52,73.87,0.4171
OFF-BI-10001089,40.44,80.88,-40.44,-1.0
OFF-BI-10001096,389.36,276.36,113.0,0.281
OFF-BI-10001097,193.18,198.87,-5.69,-0.1978
OFF-BI-10001098,235.18,338.02,-102.84,-0.7472
OFF-BI-10001107,269.33,237.91,31.42,-0.6531
OFF-BI-10001116,117.74,126.3,-8.55,-0.4603
OFF-BI-10001119,283.68,275.4,8.28,-0.0343
OFF-BI-10001120,15875.92,12530.63,3345.28,-0.2325
OFF-BI-10001124,698.76,732.6,-33.84,-0.1018
OFF-BI-10001132,62.95,63.11,-0.16,-0.615
OFF-BI-10001135,7.09,9.84,-2.75,-0.3875
OFF-BI-10001138,916.98,884.52,32.46,-0.0572
OFF-BI-10001150,43.33,30.24,13.09,-0.0192
OFF-BI-10001153,141.61,138.16,3.45,-0.1146
OFF-BI-10001167,29.12,32.1,-2.98,-0.5433
OFF-BI-10001183,346.18,322.24,23.94,0.0692
OFF-BI-10001191,566.08,475.43,90.65,0.1171
OFF-BI-10001192,531.6,516.0,15.6,0.0293
OFF-BI-10001196,239.47,201.64,37.82,-0.4023
OFF-BI-10001199,180.59,149.12,31.47,-0.1011
OFF-BI-10001200,362.74,442.53,-79.79,-0.2767
OFF-BI-10001248,311.32,344.0,-32.68,-0.068
OFF-BI-10001249,412.47,278.14,134.33,0.0697
OFF-BI-10001253,786.6,576.0,210.6,0.2443
OFF-BI-10001254,1003.68,844.8,158.88,0.1249
OFF-BI-10001266,610.83,589.26,21.57,0.0283
OFF-BI-10001267,72.81,64.17,8.64,-0.4473
OFF-BI-10001275,168.14,139.44,28.7,0.0075
OFF-BI-10001279,23.59,33.66,-10.07,-0.4268
OFF-BI-10001284,3.44,5.0,-1.56,-0.4535
OFF-BI-10001286,199.94,183.87,16.07,0.0743
OFF-BI-10001293,480.67,556.89,-76.22,-0.1593
OFF-BI-10001294,271.44,199.48,71.96,-0.0725
OFF-BI-10001304,466.56,466.56,0.0,0.0
OFF-BI-10001305,53.16,26.64,26.52,0.4989
OFF-BI-10001308,108.64,103.62,5.02,-0.4552
OFF-BI-10001312,508.68,295.38,213.3,0.4193
OFF-BI-10001324,1077.04,1078.56,-1.52,-0.0169
OFF-BI-10001326,354.18,308.85,45.33,0.0635
OFF-BI-10001347,19.2,21.6,-2.4,-0.2
OFF-BI-10001359,19823.48,17589.97,2233.51,-0.0841
OFF-BI-10001362,240.61,195.6,45.01,0.1501
OFF-BI-10001384,674.9,480.15,194.75,0.2663
OFF-BI-10001397,68.11,69.66,-1.55,0.0
OFF-BI-10001399,237.98,219.0,18.98,0.0233
OFF-BI-10001400,857.38,783.36,74.02,0.0893
OFF-BI-10001407,27.36,18.66,8.7,0.318
OFF-BI-10001422,256.22,192.96,63.26,0.1732
OFF-BI-10001430,218.62,143.64,74.98,0.3113
OFF-BI-10001456,30.96,30.48,0.48,0.0155
OFF-BI-10001460,269.67,184.68,84.99,0.1432
OFF-BI-10001504,1543.76,1328.48,215.28,0.1395
OFF-BI-10001507,510.16,454.35,55.81,-0.0048
OFF-BI-10001510,504.24,416.0,88.24,-0.1262
OFF-BI-10001524,780.46,730.94,49.51,-0.2226
OFF-BI-10001525,63.63,77.53,-13.91,-0.6443
OFF-BI-10001533,1249.44,1223.2,26.24,-0.0153
OFF-BI-10001543,842.17,561.44,280.72,0.1117
OFF-BI-10001544,233.81,210.63,23.18,0.0976
OFF-BI-10001546,4.58,8.36,-3.78,-0.8269
OFF-BI-10001553,110.59,104.56,6.03,-0.0562
OFF-BI-10001568,586.95,505.68,81.27,0.1385
OFF-BI-10001575,207.57,289.97,-82.41,-0.5167
OFF-BI-10001597,1217.11,1001.55,215.55,-0.2747
OFF-BI-10001598,118.93,68.64,50.29,0.4004
OFF-BI-10001613,104.06,62.5,41.56,0.3755
OFF-BI-10001617,184.05,142.49,41.57,-0.2304
OFF-BI-10001621,3215.14,2545.35,669.79,0.1479
OFF-BI-10001622,1353.34,895.68,457.66,0.337
OFF-BI-10001628,287.87,223.72,64.14,0.0054
OFF-BI-10001634,115.02,77.97,37.06,0.0508
OFF-BI-10001636,208.22,186.64,21.58,-0.135
OFF-BI-10001639,712.05,613.35,98.7,0.1386
OFF-BI-10001643,372.24,361.44,10.8,0.029
OFF-BI-10001645,1509.9,1445.22,64.68,-0.0359
OFF-BI-10001650,512.81,390.6,122.21,0.2409
OFF-BI-10001658,466.0,457.53,8.47,-0.395
OFF-BI-10001659,403.87,358.2,45.67,0.0862
OFF-BI-10001662,288.19,237.74,50.45,0.0287
OFF-BI-10001670,901.03,754.0,147.03,-0.1629
OFF-BI-10001679,71.93,84.36,-12.43,-0.3917
OFF-BI-10001685,228.13,179.28,48.85,0.1729
OFF-BI-10001717,205.08,133.35,71.73,0.3488
OFF-BI-10001718,2264.89,1695.47,569.42,-0.0644
OFF-BI-10001721,346.36,233.47,112.89,-0.105
OFF-BI-10001723,871.38,845.88,25.5,-0.0064
OFF-BI-10001744,882.32,864.12,18.2,0.0038
OFF-BI-10001754,490.35,309.75,180.6,0.3683
OFF-BI-10001757,112.67,122.8,-10.14,-0.2653
OFF-BI-10001758,100.39,65.09,35.3,0.1608
OFF-BI-10001759,59.82,46.63,13.18,0.15
OFF-BI-10001765,554.24,396.28,157.96,-0.235
OFF-BI-10001787,62.13,56.7,5.43,-0.3494
OFF-BI-10001804,598.03,329.82,268.21,0.3992
OFF-BI-10001808,4346.37,2724.96,1621.41,0.2626
OFF-BI-10001815,12.1,13.32,-1.22,-0.1012
OFF-BI-10001819,14.18,30.48,-16.3,-1.1501
OFF-BI-10001820,1639.95,1780.92,-140.97,-0.2478
OFF-BI-10001833,382.2,265.2,117.0,0.3061
OFF-BI-10001843,47.7,62.4,-14.7,-0.3082
OFF-BI-10001858,804.38,499.68,304.7,0.3115
OFF-BI-10001867,275.65,205.26,70.39,0.2619
OFF-BI-10001885,44.28,26.16,18.12,0.4092
OFF-BI-10001890,78.04,63.29,14.75,-0.0725
OFF-BI-10001892,151.9,115.94,35.96,0.2367
OFF-BI-10001895,1278.64,892.92,385.72,0.1559
OFF-BI-10001900,406.82,306.82,99.99,0.2216
OFF-BI-10001904,308.34,165.6,142.74,0.4574
OFF-BI-10001922,153.25,103.89,49.36,-0.06
OFF-BI-10001927,84.67,209.64,-124.97,-1.4759
OFF-BI-10001967,438.93,477.12,-38.19,-0.0619
OFF-BI-10001973,109.8,92.28,17.52,0.1596
OFF-BI-10001982,41.34,61.04,-19.69,-0.5482
OFF-BI-10001984,1738.0,1825.2,-87.2,-0.0214
OFF-BI-10001987,660.76,775.56,-114.8,-0.2375
OFF-BI-10001989,753.18,469.11,284.07,0.1117
OFF-BI-10002003,72.04,56.95,15.08,-0.0474
OFF-BI-10002005,17.16,15.12,2.04,0.1189
OFF-BI-10002012,51.48,45.86,5.62,-0.2856
OFF-BI-10002026,2068.82,1719.19,349.63,-0.158
OFF-BI-10002040,1318.67,1021.2,297.47,0.1273
OFF-BI-10002047,339.72,272.61,67.11,0.158
OFF-BI-10002049,28.85,34.33,-5.48,-0.683
OFF-BI-10002061,31.68,19.38,12.3,0.3883
OFF-BI-10002062,106.56,99.9,6.66,-0.1409
OFF-BI-10002071,102.26,106.67,-4.42,-0.26
OFF-BI-10002072,119.92,73.86,46.06,0.2417
OFF-BI-10002075,69.55,60.06,9.49,-0.0474
OFF-BI-10002080,239.6,156.0,83.6,0.3433
OFF-BI-10002082,1041.66,782.08,259.58,-0.1
OFF-BI-10002083,246.42,225.33,21.09,0.0856
OFF-BI-10002103,179.01,173.63,5.39,-0.215
OFF-BI-10002126,200.94,170.64,30.3,-0.0282
OFF-BI-10002128,400.14,277.44,122.7,0.2047
OFF-BI-10002133,834.6,916.78,-82.18,-0.4981
OFF-BI-10002160,41.91,33.68,8.23,-0.0648
OFF-BI-10002172,2032.28,1853.28,179.0,0.0995
OFF-BI-10002190,537.24,402.48,134.76,0.2596
OFF-BI-10002193,114.92,93.0,21.92,0.1701
